word,mat_1,mat_2,mat_3,mat_4,mat_5,mat_6,mat_7,mat_8,mat_9,mat_10,mat_11,mat_12
actian,0.1,0.5,0.375,1,0.454545454545455,0,0.727272727272727,0,0.1,0.5,0.75,1
actify,0.1,0.5,0.375,1,0.454545454545455,0,0.727272727272727,0,0.4,0.5,0.545454545454545,0
actine,0.1,0.5,0.375,1,0.454545454545455,0,0.727272727272727,0,0.75,1,0.272727272727273,0
acting,0.1,0.5,0.375,1,0.454545454545455,0,0.727272727272727,0,0.75,1,0.5,0.5
actins,0.1,0.5,0.375,1,0.454545454545455,0,0.727272727272727,0,0.75,1,0.2,0.5
action,0.1,0.5,0.375,1,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
actium,0.1,0.5,0.375,1,0.454545454545455,0,0.727272727272727,0,0.636363636363636,0,0.875,1
active,0.1,0.5,0.375,1,0.454545454545455,0,0.727272727272727,0,0.5,1,0.272727272727273,0
actory,0.1,0.5,0.375,1,0.454545454545455,0,0.818181818181818,0,0.363636363636364,0,0.545454545454545,0
actors,0.1,0.5,0.375,1,0.454545454545455,0,0.818181818181818,0,0.363636363636364,0,0.2,0.5
actual,0.1,0.5,0.375,1,0.454545454545455,0,0.636363636363636,0,0.1,0.5,0.9,0.5
acture,0.1,0.5,0.375,1,0.454545454545455,0,0.636363636363636,0,0.363636363636364,0,0.272727272727273,0
acuate,0.1,0.5,0.375,1,0.636363636363636,0,0.1,0.5,0.454545454545455,0,0.272727272727273,0
acuchi,0.1,0.5,0.375,1,0.636363636363636,0,0.375,1,0.6,0.5,0.727272727272727,0
acuity,0.1,0.5,0.375,1,0.636363636363636,0,0.727272727272727,0,0.454545454545455,0,0.545454545454545,0
aculea,0.1,0.5,0.375,1,0.636363636363636,0,0.9,0.5,0.272727272727273,0,0.1,0.5
aculei,0.1,0.5,0.375,1,0.636363636363636,0,0.9,0.5,0.272727272727273,0,0.727272727272727,0
acumen,0.1,0.5,0.375,1,0.636363636363636,0,0.875,1,0.272727272727273,0,0.75,1
acuter,0.1,0.5,0.375,1,0.636363636363636,0,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0
acutes,0.1,0.5,0.375,1,0.636363636363636,0,0.454545454545455,0,0.272727272727273,0,0.2,0.5
adages,0.1,0.5,0.3,0.5,0.1,0.5,0.5,0.5,0.272727272727273,0,0.2,0.5
adagio,0.1,0.5,0.3,0.5,0.1,0.5,0.5,0.5,0.727272727272727,0,0.818181818181818,0
adaize,0.1,0.5,0.3,0.5,0.1,0.5,0.727272727272727,0,0.125,1,0.272727272727273,0
adalat,0.1,0.5,0.3,0.5,0.1,0.5,0.9,0.5,0.1,0.5,0.454545454545455,0
adalid,0.1,0.5,0.3,0.5,0.1,0.5,0.9,0.5,0.727272727272727,0,0.3,0.5
adamas,0.1,0.5,0.3,0.5,0.1,0.5,0.875,1,0.1,0.5,0.2,0.5
adamic,0.1,0.5,0.3,0.5,0.1,0.5,0.875,1,0.727272727272727,0,0.375,1
adance,0.1,0.5,0.3,0.5,0.1,0.5,0.75,1,0.375,1,0.272727272727273,0
adapid,0.1,0.5,0.3,0.5,0.1,0.5,0.909090909090909,0,0.727272727272727,0,0.3,0.5
adapis,0.1,0.5,0.3,0.5,0.1,0.5,0.909090909090909,0,0.727272727272727,0,0.2,0.5
adapts,0.1,0.5,0.3,0.5,0.1,0.5,0.909090909090909,0,0.454545454545455,0,0.2,0.5
adarme,0.1,0.5,0.3,0.5,0.1,0.5,0.363636363636364,0,0.875,1,0.272727272727273,0
adatis,0.1,0.5,0.3,0.5,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.2,0.5
adatom,0.1,0.5,0.3,0.5,0.1,0.5,0.454545454545455,0,0.818181818181818,0,0.875,1
adaunt,0.1,0.5,0.3,0.5,0.1,0.5,0.636363636363636,0,0.75,1,0.454545454545455,0
adcons,0.1,0.5,0.3,0.5,0.375,1,0.818181818181818,0,0.75,1,0.2,0.5
addeem,0.1,0.5,0.3,0.5,0.3,0.5,0.272727272727273,0,0.272727272727273,0,0.875,1
addend,0.1,0.5,0.3,0.5,0.3,0.5,0.272727272727273,0,0.75,1,0.3,0.5
adders,0.1,0.5,0.3,0.5,0.3,0.5,0.272727272727273,0,0.363636363636364,0,0.2,0.5
addice,0.1,0.5,0.3,0.5,0.3,0.5,0.727272727272727,0,0.375,1,0.272727272727273,0
addict,0.1,0.5,0.3,0.5,0.3,0.5,0.727272727272727,0,0.375,1,0.454545454545455,0
adding,0.1,0.5,0.3,0.5,0.3,0.5,0.727272727272727,0,0.75,1,0.5,0.5
addita,0.1,0.5,0.3,0.5,0.3,0.5,0.727272727272727,0,0.454545454545455,0,0.1,0.5
addled,0.1,0.5,0.3,0.5,0.3,0.5,0.9,0.5,0.272727272727273,0,0.3,0.5
addles,0.1,0.5,0.3,0.5,0.3,0.5,0.9,0.5,0.272727272727273,0,0.2,0.5
addoom,0.1,0.5,0.3,0.5,0.3,0.5,0.818181818181818,0,0.818181818181818,0,0.875,1
adduce,0.1,0.5,0.3,0.5,0.3,0.5,0.636363636363636,0,0.375,1,0.272727272727273,0
adduct,0.1,0.5,0.3,0.5,0.3,0.5,0.636363636363636,0,0.375,1,0.454545454545455,0
adeems,0.1,0.5,0.3,0.5,0.272727272727273,0,0.272727272727273,0,0.875,1,0.2,0.5
adelea,0.1,0.5,0.3,0.5,0.272727272727273,0,0.9,0.5,0.272727272727273,0,0.1,0.5
adelia,0.1,0.5,0.3,0.5,0.272727272727273,0,0.9,0.5,0.727272727272727,0,0.1,0.5
adempt,0.1,0.5,0.3,0.5,0.272727272727273,0,0.875,1,0.909090909090909,0,0.454545454545455,0
adenia,0.1,0.5,0.3,0.5,0.272727272727273,0,0.75,1,0.727272727272727,0,0.1,0.5
adenyl,0.1,0.5,0.3,0.5,0.272727272727273,0,0.75,1,0.545454545454545,0,0.9,0.5
adenin,0.1,0.5,0.3,0.5,0.272727272727273,0,0.75,1,0.727272727272727,0,0.75,1
adeona,0.1,0.5,0.3,0.5,0.272727272727273,0,0.818181818181818,0,0.75,1,0.1,0.5
adepts,0.1,0.5,0.3,0.5,0.272727272727273,0,0.909090909090909,0,0.454545454545455,0,0.2,0.5
adesmy,0.1,0.5,0.3,0.5,0.272727272727273,0,0.2,0.5,0.875,1,0.545454545454545,0
adeste,0.1,0.5,0.3,0.5,0.272727272727273,0,0.2,0.5,0.454545454545455,0,0.272727272727273,0
adhaka,0.1,0.5,0.3,0.5,0.6,0.5,0.1,0.5,0.8,0.5,0.1,0.5
adhara,0.1,0.5,0.3,0.5,0.6,0.5,0.1,0.5,0.363636363636364,0,0.1,0.5
adhere,0.1,0.5,0.3,0.5,0.6,0.5,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0
adhort,0.1,0.5,0.3,0.5,0.6,0.5,0.818181818181818,0,0.363636363636364,0,0.454545454545455,0
adiate,0.1,0.5,0.3,0.5,0.727272727272727,0,0.1,0.5,0.454545454545455,0,0.272727272727273,0
adicea,0.1,0.5,0.3,0.5,0.727272727272727,0,0.375,1,0.272727272727273,0,0.1,0.5
adient,0.1,0.5,0.3,0.5,0.727272727272727,0,0.272727272727273,0,0.75,1,0.454545454545455,0
adieus,0.1,0.5,0.3,0.5,0.727272727272727,0,0.272727272727273,0,0.636363636363636,0,0.2,0.5
adieux,0.1,0.5,0.3,0.5,0.727272727272727,0,0.272727272727273,0,0.636363636363636,0,0.25,1
adigei,0.1,0.5,0.3,0.5,0.727272727272727,0,0.5,0.5,0.272727272727273,0,0.727272727272727,0
adighe,0.1,0.5,0.3,0.5,0.727272727272727,0,0.5,0.5,0.6,0.5,0.272727272727273,0
adight,0.1,0.5,0.3,0.5,0.727272727272727,0,0.5,0.5,0.6,0.5,0.454545454545455,0
adipic,0.1,0.5,0.3,0.5,0.727272727272727,0,0.909090909090909,0,0.727272727272727,0,0.375,1
adipyl,0.1,0.5,0.3,0.5,0.727272727272727,0,0.909090909090909,0,0.545454545454545,0,0.9,0.5
adipsy,0.1,0.5,0.3,0.5,0.727272727272727,0,0.909090909090909,0,0.2,0.5,0.545454545454545,0
adital,0.1,0.5,0.3,0.5,0.727272727272727,0,0.454545454545455,0,0.1,0.5,0.9,0.5
aditio,0.1,0.5,0.3,0.5,0.727272727272727,0,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0
adyton,0.1,0.5,0.3,0.5,0.545454545454545,0,0.454545454545455,0,0.818181818181818,0,0.75,1
adytta,0.1,0.5,0.3,0.5,0.545454545454545,0,0.454545454545455,0,0.454545454545455,0,0.1,0.5
adytum,0.1,0.5,0.3,0.5,0.545454545454545,0,0.454545454545455,0,0.636363636363636,0,0.875,1
aditus,0.1,0.5,0.3,0.5,0.727272727272727,0,0.454545454545455,0,0.636363636363636,0,0.2,0.5
adject,0.1,0.5,0.3,0.5,0.7,0.5,0.272727272727273,0,0.375,1,0.454545454545455,0
adjiga,0.1,0.5,0.3,0.5,0.7,0.5,0.727272727272727,0,0.5,0.5,0.1,0.5
adjoin,0.1,0.5,0.3,0.5,0.7,0.5,0.818181818181818,0,0.727272727272727,0,0.75,1
adjure,0.1,0.5,0.3,0.5,0.7,0.5,0.636363636363636,0,0.363636363636364,0,0.272727272727273,0
adjust,0.1,0.5,0.3,0.5,0.7,0.5,0.636363636363636,0,0.2,0.5,0.454545454545455,0
adjute,0.1,0.5,0.3,0.5,0.7,0.5,0.636363636363636,0,0.454545454545455,0,0.272727272727273,0
adless,0.1,0.5,0.3,0.5,0.9,0.5,0.272727272727273,0,0.2,0.5,0.2,0.5
admass,0.1,0.5,0.3,0.5,0.875,1,0.1,0.5,0.2,0.5,0.2,0.5
admire,0.1,0.5,0.3,0.5,0.875,1,0.727272727272727,0,0.363636363636364,0,0.272727272727273,0
admits,0.1,0.5,0.3,0.5,0.875,1,0.727272727272727,0,0.454545454545455,0,0.2,0.5
admixt,0.1,0.5,0.3,0.5,0.875,1,0.727272727272727,0,0.25,1,0.454545454545455,0
admove,0.1,0.5,0.3,0.5,0.875,1,0.818181818181818,0,0.5,1,0.272727272727273,0
adnate,0.1,0.5,0.3,0.5,0.75,1,0.1,0.5,0.454545454545455,0,0.272727272727273,0
adnexa,0.1,0.5,0.3,0.5,0.75,1,0.272727272727273,0,0.25,1,0.1,0.5
adnoun,0.1,0.5,0.3,0.5,0.75,1,0.818181818181818,0,0.636363636363636,0,0.75,1
adobes,0.1,0.5,0.3,0.5,0.818181818181818,0,0.625,1,0.272727272727273,0,0.2,0.5
adobos,0.1,0.5,0.3,0.5,0.818181818181818,0,0.625,1,0.818181818181818,0,0.2,0.5
adolph,0.1,0.5,0.3,0.5,0.818181818181818,0,0.9,0.5,0.909090909090909,0,0.6,0.5
adonai,0.1,0.5,0.3,0.5,0.818181818181818,0,0.75,1,0.1,0.5,0.727272727272727,0
adonia,0.1,0.5,0.3,0.5,0.818181818181818,0,0.75,1,0.727272727272727,0,0.1,0.5
adonic,0.1,0.5,0.3,0.5,0.818181818181818,0,0.75,1,0.727272727272727,0,0.375,1
adonin,0.1,0.5,0.3,0.5,0.818181818181818,0,0.75,1,0.727272727272727,0,0.75,1
adonis,0.1,0.5,0.3,0.5,0.818181818181818,0,0.75,1,0.727272727272727,0,0.2,0.5
adoors,0.1,0.5,0.3,0.5,0.818181818181818,0,0.818181818181818,0,0.363636363636364,0,0.2,0.5
adopts,0.1,0.5,0.3,0.5,0.818181818181818,0,0.909090909090909,0,0.454545454545455,0,0.2,0.5
adoral,0.1,0.5,0.3,0.5,0.818181818181818,0,0.363636363636364,0,0.1,0.5,0.9,0.5
adored,0.1,0.5,0.3,0.5,0.818181818181818,0,0.363636363636364,0,0.272727272727273,0,0.3,0.5
adorer,0.1,0.5,0.3,0.5,0.818181818181818,0,0.363636363636364,0,0.272727272727273,0,0.363636363636364,0
adores,0.1,0.5,0.3,0.5,0.818181818181818,0,0.363636363636364,0,0.272727272727273,0,0.2,0.5
adorno,0.1,0.5,0.3,0.5,0.818181818181818,0,0.363636363636364,0,0.75,1,0.818181818181818,0
adorns,0.1,0.5,0.3,0.5,0.818181818181818,0,0.363636363636364,0,0.75,1,0.2,0.5
adread,0.1,0.5,0.3,0.5,0.363636363636364,0,0.272727272727273,0,0.1,0.5,0.3,0.5
adream,0.1,0.5,0.3,0.5,0.363636363636364,0,0.272727272727273,0,0.1,0.5,0.875,1
adreno,0.1,0.5,0.3,0.5,0.363636363636364,0,0.272727272727273,0,0.75,1,0.818181818181818,0
adrent,0.1,0.5,0.3,0.5,0.363636363636364,0,0.272727272727273,0,0.75,1,0.454545454545455,0
adrian,0.1,0.5,0.3,0.5,0.363636363636364,0,0.727272727272727,0,0.1,0.5,0.75,1
adrift,0.1,0.5,0.3,0.5,0.363636363636364,0,0.727272727272727,0,0.4,0.5,0.454545454545455,0
adroit,0.1,0.5,0.3,0.5,0.363636363636364,0,0.818181818181818,0,0.727272727272727,0,0.454545454545455,0
adroop,0.1,0.5,0.3,0.5,0.363636363636364,0,0.818181818181818,0,0.818181818181818,0,0.909090909090909,0
adsbud,0.1,0.5,0.3,0.5,0.2,0.5,0.625,1,0.636363636363636,0,0.3,0.5
adsorb,0.1,0.5,0.3,0.5,0.2,0.5,0.818181818181818,0,0.363636363636364,0,0.625,1
aduana,0.1,0.5,0.3,0.5,0.636363636363636,0,0.1,0.5,0.75,1,0.1,0.5
adular,0.1,0.5,0.3,0.5,0.636363636363636,0,0.9,0.5,0.1,0.5,0.363636363636364,0
adulce,0.1,0.5,0.3,0.5,0.636363636363636,0,0.9,0.5,0.375,1,0.272727272727273,0
adults,0.1,0.5,0.3,0.5,0.636363636363636,0,0.9,0.5,0.454545454545455,0,0.2,0.5
advect,0.1,0.5,0.3,0.5,0.5,1,0.272727272727273,0,0.375,1,0.454545454545455,0
advena,0.1,0.5,0.3,0.5,0.5,1,0.272727272727273,0,0.75,1,0.1,0.5
advene,0.1,0.5,0.3,0.5,0.5,1,0.272727272727273,0,0.75,1,0.272727272727273,0
advent,0.1,0.5,0.3,0.5,0.5,1,0.272727272727273,0,0.75,1,0.454545454545455,0
adverb,0.1,0.5,0.3,0.5,0.5,1,0.272727272727273,0,0.363636363636364,0,0.625,1
advert,0.1,0.5,0.3,0.5,0.5,1,0.272727272727273,0,0.363636363636364,0,0.454545454545455,0
advice,0.1,0.5,0.3,0.5,0.5,1,0.727272727272727,0,0.375,1,0.272727272727273,0
advise,0.1,0.5,0.3,0.5,0.5,1,0.727272727272727,0,0.2,0.5,0.272727272727273,0
advisy,0.1,0.5,0.3,0.5,0.5,1,0.727272727272727,0,0.2,0.5,0.545454545454545,0
adviso,0.1,0.5,0.3,0.5,0.5,1,0.727272727272727,0,0.2,0.5,0.818181818181818,0
advoke,0.1,0.5,0.3,0.5,0.5,1,0.818181818181818,0,0.8,0.5,0.272727272727273,0
adward,0.1,0.5,0.3,0.5,0.181818181818182,0,0.1,0.5,0.363636363636364,0,0.3,0.5
aeacus,0.1,0.5,0.272727272727273,0,0.1,0.5,0.375,1,0.636363636363636,0,0.2,0.5
aeaean,0.1,0.5,0.272727272727273,0,0.1,0.5,0.272727272727273,0,0.1,0.5,0.75,1
aecial,0.1,0.5,0.272727272727273,0,0.375,1,0.727272727272727,0,0.1,0.5,0.9,0.5
aecium,0.1,0.5,0.272727272727273,0,0.375,1,0.727272727272727,0,0.636363636363636,0,0.875,1
aedegi,0.1,0.5,0.272727272727273,0,0.3,0.5,0.272727272727273,0,0.5,0.5,0.727272727272727,0
aedile,0.1,0.5,0.272727272727273,0,0.3,0.5,0.727272727272727,0,0.9,0.5,0.272727272727273,0
aedine,0.1,0.5,0.272727272727273,0,0.3,0.5,0.727272727272727,0,0.75,1,0.272727272727273,0
aefald,0.1,0.5,0.272727272727273,0,0.4,0.5,0.1,0.5,0.9,0.5,0.3,0.5
aegean,0.1,0.5,0.272727272727273,0,0.5,0.5,0.272727272727273,0,0.1,0.5,0.75,1
aegina,0.1,0.5,0.272727272727273,0,0.5,0.5,0.727272727272727,0,0.75,1,0.1,0.5
aenach,0.1,0.5,0.272727272727273,0,0.75,1,0.1,0.5,0.375,1,0.6,0.5
aenean,0.1,0.5,0.272727272727273,0,0.75,1,0.272727272727273,0,0.1,0.5,0.75,1
aeneas,0.1,0.5,0.272727272727273,0,0.75,1,0.272727272727273,0,0.1,0.5,0.2,0.5
aeneid,0.1,0.5,0.272727272727273,0,0.75,1,0.272727272727273,0,0.727272727272727,0,0.3,0.5
aeneus,0.1,0.5,0.272727272727273,0,0.75,1,0.272727272727273,0,0.636363636363636,0,0.2,0.5
aeolia,0.1,0.5,0.272727272727273,0,0.818181818181818,0,0.9,0.5,0.727272727272727,0,0.1,0.5
aeolic,0.1,0.5,0.272727272727273,0,0.818181818181818,0,0.9,0.5,0.727272727272727,0,0.375,1
aeolid,0.1,0.5,0.272727272727273,0,0.818181818181818,0,0.9,0.5,0.727272727272727,0,0.3,0.5
aeolis,0.1,0.5,0.272727272727273,0,0.818181818181818,0,0.9,0.5,0.727272727272727,0,0.2,0.5
aeolus,0.1,0.5,0.272727272727273,0,0.818181818181818,0,0.9,0.5,0.636363636363636,0,0.2,0.5
aeonic,0.1,0.5,0.272727272727273,0,0.818181818181818,0,0.75,1,0.727272727272727,0,0.375,1
aequor,0.1,0.5,0.272727272727273,0,0.0909090909090909,0,0.636363636363636,0,0.818181818181818,0,0.363636363636364,0
aerage,0.1,0.5,0.272727272727273,0,0.363636363636364,0,0.1,0.5,0.5,0.5,0.272727272727273,0
aerate,0.1,0.5,0.272727272727273,0,0.363636363636364,0,0.1,0.5,0.454545454545455,0,0.272727272727273,0
aerial,0.1,0.5,0.272727272727273,0,0.363636363636364,0,0.727272727272727,0,0.1,0.5,0.9,0.5
aeried,0.1,0.5,0.272727272727273,0,0.363636363636364,0,0.727272727272727,0,0.272727272727273,0,0.3,0.5
aerier,0.1,0.5,0.272727272727273,0,0.363636363636364,0,0.727272727272727,0,0.272727272727273,0,0.363636363636364,0
aeries,0.1,0.5,0.272727272727273,0,0.363636363636364,0,0.727272727272727,0,0.272727272727273,0,0.2,0.5
aerify,0.1,0.5,0.272727272727273,0,0.363636363636364,0,0.727272727272727,0,0.4,0.5,0.545454545454545,0
aerily,0.1,0.5,0.272727272727273,0,0.363636363636364,0,0.727272727272727,0,0.9,0.5,0.545454545454545,0
aerobe,0.1,0.5,0.272727272727273,0,0.363636363636364,0,0.818181818181818,0,0.625,1,0.272727272727273,0
aerope,0.1,0.5,0.272727272727273,0,0.363636363636364,0,0.818181818181818,0,0.909090909090909,0,0.272727272727273,0
aerose,0.1,0.5,0.272727272727273,0,0.363636363636364,0,0.818181818181818,0,0.2,0.5,0.272727272727273,0
aerugo,0.1,0.5,0.272727272727273,0,0.363636363636364,0,0.636363636363636,0,0.5,0.5,0.818181818181818,0
aestii,0.1,0.5,0.272727272727273,0,0.2,0.5,0.454545454545455,0,0.727272727272727,0,0.727272727272727,0
aestus,0.1,0.5,0.272727272727273,0,0.2,0.5,0.454545454545455,0,0.636363636363636,0,0.2,0.5
aether,0.1,0.5,0.272727272727273,0,0.454545454545455,0,0.6,0.5,0.272727272727273,0,0.363636363636364,0
aethon,0.1,0.5,0.272727272727273,0,0.454545454545455,0,0.6,0.5,0.818181818181818,0,0.75,1
aetian,0.1,0.5,0.272727272727273,0,0.454545454545455,0,0.727272727272727,0,0.1,0.5,0.75,1
afaced,0.1,0.5,0.4,0.5,0.1,0.5,0.375,1,0.272727272727273,0,0.3,0.5
afaint,0.1,0.5,0.4,0.5,0.1,0.5,0.727272727272727,0,0.75,1,0.454545454545455,0
afeard,0.1,0.5,0.4,0.5,0.272727272727273,0,0.1,0.5,0.363636363636364,0,0.3,0.5
afenil,0.1,0.5,0.4,0.5,0.272727272727273,0,0.75,1,0.727272727272727,0,0.9,0.5
afetal,0.1,0.5,0.4,0.5,0.272727272727273,0,0.454545454545455,0,0.1,0.5,0.9,0.5
affair,0.1,0.5,0.4,0.5,0.4,0.5,0.1,0.5,0.727272727272727,0,0.363636363636364,0
affect,0.1,0.5,0.4,0.5,0.4,0.5,0.272727272727273,0,0.375,1,0.454545454545455,0
affeer,0.1,0.5,0.4,0.5,0.4,0.5,0.272727272727273,0,0.272727272727273,0,0.363636363636364,0
affeir,0.1,0.5,0.4,0.5,0.4,0.5,0.272727272727273,0,0.727272727272727,0,0.363636363636364,0
affere,0.1,0.5,0.4,0.5,0.4,0.5,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0
affich,0.1,0.5,0.4,0.5,0.4,0.5,0.727272727272727,0,0.375,1,0.6,0.5
affied,0.1,0.5,0.4,0.5,0.4,0.5,0.727272727272727,0,0.272727272727273,0,0.3,0.5
affies,0.1,0.5,0.4,0.5,0.4,0.5,0.727272727272727,0,0.272727272727273,0,0.2,0.5
affile,0.1,0.5,0.4,0.5,0.4,0.5,0.727272727272727,0,0.9,0.5,0.272727272727273,0
affine,0.1,0.5,0.4,0.5,0.4,0.5,0.727272727272727,0,0.75,1,0.272727272727273,0
affing,0.1,0.5,0.4,0.5,0.4,0.5,0.727272727272727,0,0.75,1,0.5,0.5
affirm,0.1,0.5,0.4,0.5,0.4,0.5,0.727272727272727,0,0.363636363636364,0,0.875,1
affixt,0.1,0.5,0.4,0.5,0.4,0.5,0.727272727272727,0,0.25,1,0.454545454545455,0
afflue,0.1,0.5,0.4,0.5,0.4,0.5,0.9,0.5,0.636363636363636,0,0.272727272727273,0
afflux,0.1,0.5,0.4,0.5,0.4,0.5,0.9,0.5,0.636363636363636,0,0.25,1
afford,0.1,0.5,0.4,0.5,0.4,0.5,0.818181818181818,0,0.363636363636364,0,0.3,0.5
affray,0.1,0.5,0.4,0.5,0.4,0.5,0.363636363636364,0,0.1,0.5,0.545454545454545,0
affrap,0.1,0.5,0.4,0.5,0.4,0.5,0.363636363636364,0,0.1,0.5,0.909090909090909,0
affret,0.1,0.5,0.4,0.5,0.4,0.5,0.363636363636364,0,0.272727272727273,0,0.454545454545455,0
affuse,0.1,0.5,0.4,0.5,0.4,0.5,0.636363636363636,0,0.2,0.5,0.272727272727273,0
afghan,0.1,0.5,0.4,0.5,0.5,0.5,0.6,0.5,0.1,0.5,0.75,1
afield,0.1,0.5,0.4,0.5,0.727272727272727,0,0.272727272727273,0,0.9,0.5,0.3,0.5
aflame,0.1,0.5,0.4,0.5,0.9,0.5,0.1,0.5,0.875,1,0.272727272727273,0
aflare,0.1,0.5,0.4,0.5,0.9,0.5,0.1,0.5,0.363636363636364,0,0.272727272727273,0
afloat,0.1,0.5,0.4,0.5,0.9,0.5,0.818181818181818,0,0.1,0.5,0.454545454545455,0
aflush,0.1,0.5,0.4,0.5,0.9,0.5,0.636363636363636,0,0.2,0.5,0.6,0.5
afocal,0.1,0.5,0.4,0.5,0.818181818181818,0,0.375,1,0.1,0.5,0.9,0.5
afraid,0.1,0.5,0.4,0.5,0.363636363636364,0,0.1,0.5,0.727272727272727,0,0.3,0.5
afreet,0.1,0.5,0.4,0.5,0.363636363636364,0,0.272727272727273,0,0.272727272727273,0,0.454545454545455,0
afresh,0.1,0.5,0.4,0.5,0.363636363636364,0,0.272727272727273,0,0.2,0.5,0.6,0.5
afrete,0.1,0.5,0.4,0.5,0.363636363636364,0,0.272727272727273,0,0.454545454545455,0,0.272727272727273,0
africa,0.1,0.5,0.4,0.5,0.363636363636364,0,0.727272727272727,0,0.375,1,0.1,0.5
afridi,0.1,0.5,0.4,0.5,0.363636363636364,0,0.727272727272727,0,0.3,0.5,0.727272727272727,0
afrite,0.1,0.5,0.4,0.5,0.363636363636364,0,0.727272727272727,0,0.454545454545455,0,0.272727272727273,0
afrits,0.1,0.5,0.4,0.5,0.363636363636364,0,0.727272727272727,0,0.454545454545455,0,0.2,0.5
afront,0.1,0.5,0.4,0.5,0.363636363636364,0,0.818181818181818,0,0.75,1,0.454545454545455,0
afrown,0.1,0.5,0.4,0.5,0.363636363636364,0,0.818181818181818,0,0.181818181818182,0,0.75,1
afshah,0.1,0.5,0.4,0.5,0.2,0.5,0.6,0.5,0.1,0.5,0.6,0.5
afshar,0.1,0.5,0.4,0.5,0.2,0.5,0.6,0.5,0.1,0.5,0.363636363636364,0
aftaba,0.1,0.5,0.4,0.5,0.454545454545455,0,0.1,0.5,0.625,1,0.1,0.5
afters,0.1,0.5,0.4,0.5,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.2,0.5
aftosa,0.1,0.5,0.4,0.5,0.454545454545455,0,0.818181818181818,0,0.2,0.5,0.1,0.5
agaces,0.1,0.5,0.5,0.5,0.1,0.5,0.375,1,0.272727272727273,0,0.2,0.5
agadic,0.1,0.5,0.5,0.5,0.1,0.5,0.3,0.5,0.727272727272727,0,0.375,1
agalma,0.1,0.5,0.5,0.5,0.1,0.5,0.9,0.5,0.875,1,0.1,0.5
agamae,0.1,0.5,0.5,0.5,0.1,0.5,0.875,1,0.1,0.5,0.272727272727273,0
agamas,0.1,0.5,0.5,0.5,0.1,0.5,0.875,1,0.1,0.5,0.2,0.5
agamic,0.1,0.5,0.5,0.5,0.1,0.5,0.875,1,0.727272727272727,0,0.375,1
agamid,0.1,0.5,0.5,0.5,0.1,0.5,0.875,1,0.727272727272727,0,0.3,0.5
agamis,0.1,0.5,0.5,0.5,0.1,0.5,0.875,1,0.727272727272727,0,0.2,0.5
agapae,0.1,0.5,0.5,0.5,0.1,0.5,0.909090909090909,0,0.1,0.5,0.272727272727273,0
agapai,0.1,0.5,0.5,0.5,0.1,0.5,0.909090909090909,0,0.1,0.5,0.727272727272727,0
agaric,0.1,0.5,0.5,0.5,0.1,0.5,0.363636363636364,0,0.727272727272727,0,0.375,1
agarum,0.1,0.5,0.5,0.5,0.1,0.5,0.363636363636364,0,0.636363636363636,0,0.875,1
agates,0.1,0.5,0.5,0.5,0.1,0.5,0.454545454545455,0,0.272727272727273,0,0.2,0.5
agatha,0.1,0.5,0.5,0.5,0.1,0.5,0.454545454545455,0,0.6,0.5,0.1,0.5
agaves,0.1,0.5,0.5,0.5,0.1,0.5,0.5,1,0.272727272727273,0,0.2,0.5
agawam,0.1,0.5,0.5,0.5,0.1,0.5,0.181818181818182,0,0.1,0.5,0.875,1
agazed,0.1,0.5,0.5,0.5,0.1,0.5,0.125,1,0.272727272727273,0,0.3,0.5
agedly,0.1,0.5,0.5,0.5,0.272727272727273,0,0.3,0.5,0.9,0.5,0.545454545454545,0
ageing,0.1,0.5,0.5,0.5,0.272727272727273,0,0.727272727272727,0,0.75,1,0.5,0.5
ageism,0.1,0.5,0.5,0.5,0.272727272727273,0,0.727272727272727,0,0.2,0.5,0.875,1
ageist,0.1,0.5,0.5,0.5,0.272727272727273,0,0.727272727272727,0,0.2,0.5,0.454545454545455,0
agency,0.1,0.5,0.5,0.5,0.272727272727273,0,0.75,1,0.375,1,0.545454545454545,0
agenda,0.1,0.5,0.5,0.5,0.272727272727273,0,0.75,1,0.3,0.5,0.1,0.5
agenes,0.1,0.5,0.5,0.5,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5
agents,0.1,0.5,0.5,0.5,0.272727272727273,0,0.75,1,0.454545454545455,0,0.2,0.5
aggers,0.1,0.5,0.5,0.5,0.5,0.5,0.272727272727273,0,0.363636363636364,0,0.2,0.5
aggest,0.1,0.5,0.5,0.5,0.5,0.5,0.272727272727273,0,0.2,0.5,0.454545454545455,0
aggies,0.1,0.5,0.5,0.5,0.5,0.5,0.727272727272727,0,0.272727272727273,0,0.2,0.5
aggros,0.1,0.5,0.5,0.5,0.5,0.5,0.363636363636364,0,0.818181818181818,0,0.2,0.5
aghast,0.1,0.5,0.5,0.5,0.6,0.5,0.1,0.5,0.2,0.5,0.454545454545455,0
